gene_id	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000244000	0	0	0	0
ENSG00000232764	0	0	0	0
ENSG00000233126	0	0	0	0
ENSG00000227251	0	0	0	0
ENSG00000188120	0	0	0	0
ENSG00000205944	0	0	0	0
ENSG00000205936	0	0	0	0
ENSG00000251925	0	0	0	0
ENSG00000286744	0	0	0	0
ENSG00000225189	1	0	0	0
ENSG00000230073	0	0	0	0
ENSG00000215540	0	0	0	0
ENSG00000236647	0	0	0	0
ENSG00000225466	0	0	0	0
ENSG00000224169	0	0	0	0
ENSG00000223407	0	0	0	0
ENSG00000226873	0	0	0	0
ENSG00000227915	0	0	0	0
ENSG00000169763	0	0	0	0
ENSG00000236620	0	0	0	0
ENSG00000224866	0	0	0	0
ENSG00000232424	0	0	0	0
ENSG00000252681	0	0	0	0
ENSG00000232910	0	0	0	0
ENSG00000232845	0	0	0	0
ENSG00000237302	0	0	0	0
ENSG00000231540	0	0	0	0
ENSG00000223362	0	0	0	0
ENSG00000231026	0	0	0	0
ENSG00000224571	0	0	0	0
ENSG00000226369	0	0	0	0
ENSG00000280961	0	0	0	0
ENSG00000227871	0	0	0	0
ENSG00000251917	0	0	0	0
ENSG00000231423	0	0	0	0
ENSG00000228465	0	0	0	0
ENSG00000232585	0	0	0	0
ENSG00000234081	0	0	0	0
ENSG00000172352	0	0	0	0
ENSG00000231375	0	0	0	0
ENSG00000237467	0	0	0	0
ENSG00000229250	0	0	0	0
ENSG00000232205	0	0	0	0
ENSG00000235981	0	0	5	0
ENSG00000223698	1	0	1	0
ENSG00000242854	0	0	0	0
ENSG00000230977	0	0	0	0
ENSG00000244231	0	0	0	0
ENSG00000172342	0	0	0	0
ENSG00000284071	1	4	0	1
ENSG00000239533	0	0	0	1
ENSG00000274234	0	0	0	0
ENSG00000225491	1	0	0	0
ENSG00000224827	0	0	0	0
ENSG00000233740	8	8	4	0
ENSG00000248792	0	0	0	0
ENSG00000279274	114	102	127	111
ENSG00000234399	0	0	0	0
ENSG00000227439	0	0	0	0
ENSG00000224210	0	0	0	0
ENSG00000232003	0	0	0	0
ENSG00000235412	0	0	0	0
ENSG00000183795	0	0	0	0
ENSG00000240566	0	0	0	0
ENSG00000232976	0	0	0	0
ENSG00000226270	0	0	0	0
ENSG00000227837	0	0	0	0
ENSG00000187191	0	0	0	0
ENSG00000205916	0	0	0	0
ENSG00000278602	0	0	0	0
ENSG00000223978	0	0	0	0
ENSG00000278197	0	0	0	0
ENSG00000230819	0	0	0	0
ENSG00000185894	0	0	0	0
ENSG00000228296	0	0	0	0
ENSG00000236379	0	0	0	0
ENSG00000274899	0	0	0	0
ENSG00000223641	0	0	0	0
ENSG00000227633	0	0	0	0
ENSG00000279115	0	0	0	0
ENSG00000228786	0	1	0	0
ENSG00000233652	0	0	0	0
ENSG00000233944	0	0	0	0
ENSG00000223636	0	0	0	0
ENSG00000172297	1	0	1	2
ENSG00000278242	0	0	0	0
ENSG00000284380	0	0	0	0
ENSG00000172294	1	1	0	0
ENSG00000240450	0	0	0	0
ENSG00000239304	0	0	0	0
ENSG00000233619	0	0	0	0
ENSG00000197092	0	0	0	0
ENSG00000235583	4	6	0	2
ENSG00000237823	0	0	0	0
ENSG00000229709	0	0	0	0
ENSG00000232064	0	0	0	0
ENSG00000225609	0	0	0	0
ENSG00000172288	0	0	0	0
ENSG00000270535	0	0	0	0
ENSG00000225287	0	0	0	0
ENSG00000225256	0	0	0	0
ENSG00000223856	0	0	0	0
ENSG00000235004	0	0	0	0
ENSG00000252426	0	0	0	0
ENSG00000231141	0	0	0	0
ENSG00000232614	0	0	0	0
ENSG00000225326	0	0	0	0
ENSG00000223406	0	0	0	0
ENSG00000229343	0	0	0	0
ENSG00000232695	0	0	0	0
ENSG00000235511	0	0	0	0
ENSG00000232914	0	0	0	0
ENSG00000223655	0	0	0	0
ENSG00000230854	0	0	0	0
ENSG00000252625	0	0	0	0
ENSG00000227635	0	0	0	0
ENSG00000237546	0	0	0	0
ENSG00000172283	0	0	0	0
ENSG00000227867	0	0	0	0
ENSG00000231716	0	0	0	0
ENSG00000234744	0	0	0	0
ENSG00000233156	0	0	0	0
ENSG00000234888	0	0	0	0
ENSG00000215507	0	0	0	0
ENSG00000235014	0	0	0	0
ENSG00000225876	0	0	0	0
ENSG00000251796	0	0	0	0
ENSG00000229238	4	5	1	4
ENSG00000252948	0	0	0	0
ENSG00000233843	0	0	0	0
ENSG00000188399	1	3	4	0
ENSG00000277146	2	2	0	0
ENSG00000215506	0	0	0	0
ENSG00000224240	0	0	0	0
ENSG00000227629	0	0	0	0
ENSG00000237917	2	14	30	13
ENSG00000231514	1	1	6	1
ENSG00000235857	2	2	3	0
ENSG00000277248	0	0	0	0
ENSG00000283047	91	84	101	109
ENSG00000279973	0	0	0	0
ENSG00000226444	0	2	0	0
ENSG00000276871	0	0	0	0
ENSG00000288262	4	8	11	3
ENSG00000286406	0	0	1	0
ENSG00000283023	108	99	148	143
ENSG00000276138	0	0	0	0
ENSG00000280341	0	0	0	0
ENSG00000236235	0	2	0	0
ENSG00000279442	1	0	0	1
ENSG00000184624	1	2	0	0
ENSG00000236097	0	0	0	0
ENSG00000236831	0	0	0	0
ENSG00000130538	1	1	0	0
ENSG00000237299	0	0	0	0
ENSG00000235759	0	0	0	0
ENSG00000233408	0	0	0	11
ENSG00000215268	52	80	158	61
ENSG00000213727	0	0	0	0
ENSG00000230643	0	0	0	0
ENSG00000230471	0	0	0	0
ENSG00000231565	0	3	0	0
ENSG00000226474	0	0	0	0
ENSG00000224435	0	0	0	0
ENSG00000234381	0	0	0	0
ENSG00000198062	0	0	0	0
ENSG00000236666	0	1	0	0
ENSG00000212216	0	0	0	0
ENSG00000241838	333	262	296	287
ENSG00000225255	0	0	0	0
ENSG00000235992	0	0	0	0
ENSG00000206195	14	0	3	34
ENSG00000271127	0	0	1	0
ENSG00000232775	0	0	0	0
ENSG00000272872	0	0	0	0
ENSG00000271672	0	0	0	0
ENSG00000223875	5	0	0	0
ENSG00000215270	3	7	11	0
ENSG00000229286	0	0	0	0
ENSG00000233866	0	0	0	0
ENSG00000278188	0	0	0	0
ENSG00000225293	0	0	0	0
ENSG00000226160	87	92	142	104
ENSG00000229658	0	0	0	0
ENSG00000227367	1	2	0	1
ENSG00000280263	0	1	0	0
ENSG00000235969	0	0	0	0
ENSG00000273362	1	3	0	0
ENSG00000233995	0	1	0	0
ENSG00000239435	2	19	99	41
ENSG00000198445	0	0	0	0
ENSG00000287285	0	0	0	0
ENSG00000240122	1	1	1	1
ENSG00000100181	1	1	12	5
ENSG00000283633	5	3	0	0
ENSG00000267338	0	0	0	0
ENSG00000249288	0	0	0	0
ENSG00000249263	0	0	0	0
ENSG00000189295	0	0	0	0
ENSG00000259271	0	0	0	0
ENSG00000273244	0	0	0	0
ENSG00000241717	0	0	0	0
ENSG00000288024	0	0	0	0
ENSG00000235343	0	0	0	0
ENSG00000172967	0	0	0	0
ENSG00000229027	0	0	0	0
ENSG00000234121	0	0	0	0
ENSG00000283535	0	0	0	0
ENSG00000237835	0	0	0	0
ENSG00000220248	1	1	0	1
ENSG00000237689	0	0	0	0
ENSG00000228122	0	0	0	0
ENSG00000237358	0	0	0	0
ENSG00000225480	0	0	0	0
ENSG00000230481	0	0	1	0
ENSG00000253691	0	7	0	0
ENSG00000253460	0	2	0	0
ENSG00000254264	0	0	0	0
ENSG00000253481	0	1	0	0
ENSG00000285045	0	0	0	0
ENSG00000215568	3	0	0	0
ENSG00000270226	0	0	0	0
ENSG00000276400	0	0	0	0
ENSG00000237438	0	0	0	0
ENSG00000273203	0	0	0	0
ENSG00000273442	0	0	0	0
ENSG00000177663	553	585	759	728
ENSG00000235328	0	0	0	0
ENSG00000183307	3	0	0	0
ENSG00000235478	2	0	0	0
ENSG00000069998	1022	908	1065	1287
ENSG00000185837	28	6	13	9
ENSG00000093072	103	375	0	381
ENSG00000236325	0	0	0	0
ENSG00000203416	8	7	11	11
ENSG00000241832	14	32	0	0
ENSG00000231004	1	0	0	0
ENSG00000239547	0	0	0	0
ENSG00000099954	2	1	0	0
ENSG00000229492	12	16	15	24
ENSG00000232305	0	0	0	0
ENSG00000228045	2	0	0	0
ENSG00000286195	0	0	0	0
ENSG00000182902	45	30	0	0
ENSG00000236754	1	1	1	15
ENSG00000131100	2391	3478	6108	5271
ENSG00000099968	733	1217	4666	1995
ENSG00000015475	2107	2544	2204	1844
ENSG00000264757	0	0	0	11
ENSG00000269220	0	0	0	0
ENSG00000243156	256	254	102	431
ENSG00000093100	0	0	0	0
ENSG00000286990	0	0	0	0
ENSG00000207780	0	0	0	0
ENSG00000235445	0	0	0	0
ENSG00000234913	3	0	0	0
ENSG00000237446	4	0	0	2
ENSG00000235295	10	0	0	0
ENSG00000225335	61	64	234	129
ENSG00000215193	695	955	21	286
ENSG00000236890	0	0	0	0
ENSG00000235617	0	0	0	0
ENSG00000225225	0	0	0	0
ENSG00000183785	0	0	0	0
ENSG00000280007	14	12	0	5
ENSG00000184979	179	118	6074	221
ENSG00000187979	0	0	0	0
ENSG00000276160	44	45	145	119
ENSG00000274044	0	5	0	0
ENSG00000276874	0	0	0	0
ENSG00000275060	0	0	0	0
ENSG00000277870	0	0	0	0
ENSG00000277017	0	0	0	0
ENSG00000278044	0	0	0	0
ENSG00000274252	44	34	161	127
ENSG00000275319	0	0	0	0
ENSG00000277690	0	0	0	0
ENSG00000278558	9	4	1	40
ENSG00000274602	14	24	62	25
ENSG00000274625	0	0	0	0
ENSG00000222630	0	0	0	0
ENSG00000275793	8	0	0	0
ENSG00000275362	0	0	0	0
ENSG00000278110	0	0	0	0
ENSG00000286175	0	0	0	0
ENSG00000273907	0	0	0	0
ENSG00000273643	0	0	0	0
ENSG00000278008	0	0	0	0
ENSG00000182824	0	1	0	0
ENSG00000197421	219	203	687	584
ENSG00000239989	0	0	0	0
ENSG00000234764	0	0	0	0
ENSG00000161103	1	3	0	0
ENSG00000215544	2	0	4	0
ENSG00000276095	0	0	0	0
ENSG00000279987	0	1	0	0
ENSG00000183628	519	275	371	478
ENSG00000283809	0	0	0	0
ENSG00000100033	3	0	0	0
ENSG00000284294	0	0	0	0
ENSG00000280418	0	0	15	0
ENSG00000237517	14	53	0	0
ENSG00000273032	0	0	0	0
ENSG00000283583	1	0	0	0
ENSG00000271275	4	0	0	0
ENSG00000283366	0	0	0	0
ENSG00000270393	0	0	0	0
ENSG00000273164	0	0	0	0
ENSG00000286025	0	0	0	0
ENSG00000241527	0	0	0	0
ENSG00000070413	2824	3723	3402	3403
ENSG00000206739	4	0	0	0
ENSG00000273311	8	40	0	17
ENSG00000237347	3	0	0	0
ENSG00000281530	0	0	0	0
ENSG00000223461	4	0	0	0
ENSG00000272682	0	0	0	0
ENSG00000231086	0	0	0	0
ENSG00000100056	412	327	297	678
ENSG00000206203	0	0	0	0
ENSG00000063515	1	0	0	0
ENSG00000260924	7	0	0	103
ENSG00000100075	5095	3720	8733	4530
ENSG00000070371	34	74	399	0
ENSG00000286367	0	0	0	0
ENSG00000230194	0	0	0	0
ENSG00000251940	0	0	0	0
ENSG00000233471	0	17	1	1
ENSG00000287146	10	0	103	1
ENSG00000100084	71	43	26	78
ENSG00000242259	611	796	371	723
ENSG00000244296	0	0	0	0
ENSG00000185608	1258	1177	3715	1731
ENSG00000185065	19	67	325	0
ENSG00000070010	1241	1336	3255	1550
ENSG00000273300	13	2	0	0
ENSG00000273212	0	0	0	0
ENSG00000093009	0	0	0	0
ENSG00000287652	0	0	0	0
ENSG00000184113	18	0	1	126
ENSG00000281548	0	0	0	0
ENSG00000230485	0	0	0	0
ENSG00000225007	0	0	0	0
ENSG00000184702	0	0	2	0
ENSG00000284874	0	5	9	0
ENSG00000203618	2	18	14	0
ENSG00000184058	0	0	0	0
ENSG00000185838	353	471	373	401
ENSG00000235776	113	119	177	201
ENSG00000215012	363	738	2	244
ENSG00000184470	446	391	423	172
ENSG00000232926	0	0	0	0
ENSG00000093010	771	695	2218	1568
ENSG00000284031	0	0	0	0
ENSG00000099889	118	203	294	190
ENSG00000183597	698	644	787	226
ENSG00000208023	0	0	0	0
ENSG00000236540	0	10	1	1
ENSG00000268292	0	0	0	0
ENSG00000277950	0	0	0	0
ENSG00000128191	122	249	408	428
ENSG00000284140	0	0	0	0
ENSG00000284464	0	0	0	0
ENSG00000243762	0	0	0	0
ENSG00000099899	774	504	1628	435
ENSG00000278278	0	0	0	0
ENSG00000099901	1881	1615	2584	1701
ENSG00000264346	4	6	27	0
ENSG00000099904	104	43	0	131
ENSG00000234409	0	0	0	0
ENSG00000249923	0	0	3	1
ENSG00000236499	0	4	0	0
ENSG00000040608	19	23	238	2
ENSG00000221039	0	0	0	0
ENSG00000161132	0	0	0	0
ENSG00000128185	2095	1279	2123	2223
ENSG00000273343	0	16	0	0
ENSG00000273139	0	2	0	0
ENSG00000188280	0	0	0	0
ENSG00000235578	0	0	0	0
ENSG00000287446	0	0	0	0
ENSG00000161133	36	20	1057	35
ENSG00000185252	109	159	243	207
ENSG00000207343	0	0	0	0
ENSG00000244486	16	26	0	0
ENSG00000277971	0	0	0	0
ENSG00000099910	70	112	43	340
ENSG00000215493	52	88	113	63
ENSG00000255156	0	0	0	0
ENSG00000201916	0	0	0	0
ENSG00000242876	0	0	0	0
ENSG00000236670	14	6	9	2
ENSG00000099917	471	486	1352	910
ENSG00000236003	0	0	0	0
ENSG00000250261	0	0	0	0
ENSG00000223553	0	0	0	0
ENSG00000276427	0	0	0	0
ENSG00000238125	0	0	0	0
ENSG00000229107	0	0	0	0
ENSG00000217261	0	0	0	0
ENSG00000235062	0	0	1	0
ENSG00000226287	23	4	0	23
ENSG00000241973	87	156	797	721
ENSG00000099937	6	2	0	125
ENSG00000099940	786	1120	1913	1568
ENSG00000272600	0	0	0	0
ENSG00000099942	198	555	1536	1189
ENSG00000237476	11	1	0	0
ENSG00000183773	9	0	0	19
ENSG00000285314	1	0	0	0
ENSG00000272829	19	11	0	0
ENSG00000099949	76	112	190	309
ENSG00000184436	710	563	781	619
ENSG00000230513	11	5	76	69
ENSG00000284060	7	0	49	33
ENSG00000161149	1	0	0	0
ENSG00000099957	0	0	0	0
ENSG00000284130	0	0	0	0
ENSG00000099960	0	11	0	0
ENSG00000226872	0	0	0	0
ENSG00000207575	0	0	0	0
ENSG00000206145	0	0	0	0
ENSG00000187905	1	0	0	0
ENSG00000249680	1	0	0	0
ENSG00000284665	0	0	0	0
ENSG00000169668	0	0	0	0
ENSG00000197210	0	2	0	0
ENSG00000239511	0	0	0	0
ENSG00000224688	11	8	11	6
ENSG00000215498	0	0	0	0
ENSG00000234503	0	0	0	0
ENSG00000283972	0	1	9	0
ENSG00000133475	96	70	319	270
ENSG00000283145	0	0	0	0
ENSG00000226885	20	9	14	9
ENSG00000229266	0	0	0	0
ENSG00000169662	5	2	8	1
ENSG00000206142	0	0	0	0
ENSG00000237407	0	0	0	0
ENSG00000232771	0	0	1	0
ENSG00000279920	0	0	0	0
ENSG00000286102	0	0	0	0
ENSG00000226534	0	0	0	0
ENSG00000273846	0	0	0	0
ENSG00000274600	10	0	0	0
ENSG00000200057	0	0	0	0
ENSG00000252020	0	0	0	0
ENSG00000275840	0	0	0	0
ENSG00000169635	26	2	3	0
ENSG00000276800	0	0	0	0
ENSG00000206140	17	12	0	52
ENSG00000183506	26	89	125	81
ENSG00000252143	0	0	0	0
ENSG00000222352	0	0	0	0
ENSG00000183246	1	0	0	0
ENSG00000185651	2318	3109	4815	3628
ENSG00000275293	0	0	0	0
ENSG00000161179	1564	1505	1817	2256
ENSG00000161180	0	0	0	0
ENSG00000273342	0	0	0	5
ENSG00000128228	1003	1012	578	962
ENSG00000207751	10	12	0	0
ENSG00000212102	0	0	0	0
ENSG00000283871	0	0	0	0
ENSG00000284630	0	3	0	0
ENSG00000284651	0	0	0	0
ENSG00000284654	0	0	0	0
ENSG00000284621	0	0	0	0
ENSG00000272954	2	0	0	0
ENSG00000100023	626	507	863	486
ENSG00000100027	183	159	0	50
ENSG00000286365	0	0	0	0
ENSG00000244671	1	0	0	0
ENSG00000286127	0	0	0	0
ENSG00000100030	498	617	2263	1843
ENSG00000200985	0	0	0	0
ENSG00000225544	190	252	375	215
ENSG00000100034	24	49	148	23
ENSG00000224086	70	119	384	10
ENSG00000100038	5	4	2	0
ENSG00000197549	0	0	0	0
ENSG00000253239	0	0	0	0
ENSG00000211637	0	0	0	0
ENSG00000254355	0	0	0	0
ENSG00000278657	0	0	0	0
ENSG00000249333	0	0	0	0
ENSG00000211642	0	0	0	0
ENSG00000253794	0	0	0	0
ENSG00000228161	0	0	0	0
ENSG00000253874	0	0	0	0
ENSG00000254075	0	0	0	0
ENSG00000254161	0	0	0	0
ENSG00000253242	0	0	0	0
ENSG00000253752	0	0	0	0
ENSG00000253823	0	0	0	0
ENSG00000275361	0	0	0	0
ENSG00000211638	0	0	0	0
ENSG00000225741	0	0	0	0
ENSG00000263366	0	0	0	0
ENSG00000236118	0	0	0	0
ENSG00000233720	0	0	0	0
ENSG00000211639	0	0	0	0
ENSG00000227710	0	0	0	0
ENSG00000224465	0	0	0	0
ENSG00000254308	0	0	0	0
ENSG00000253637	0	0	0	0
ENSG00000236323	0	0	0	0
ENSG00000211640	0	0	0	0
ENSG00000253126	0	0	0	0
ENSG00000211641	0	0	0	0
ENSG00000253935	0	0	0	0
ENSG00000228050	12	11	15	5
ENSG00000234726	0	0	0	0
ENSG00000169575	0	0	0	0
ENSG00000279278	0	5	4	1
ENSG00000274422	1	0	0	0
ENSG00000234630	91	70	1	13
ENSG00000286129	21	14	213	20
ENSG00000272779	24	20	16	19
ENSG00000211643	0	0	0	0
ENSG00000211644	0	0	0	1
ENSG00000211645	0	0	0	0
ENSG00000225724	0	0	0	0
ENSG00000223350	0	0	0	0
ENSG00000232515	0	0	0	0
ENSG00000211647	0	0	0	0
ENSG00000211648	0	0	0	0
ENSG00000237428	0	0	0	0
ENSG00000211649	0	0	0	0
ENSG00000232603	0	0	0	0
ENSG00000211650	0	0	0	0
ENSG00000211651	0	0	0	0
ENSG00000211652	0	0	0	0
ENSG00000254175	0	0	0	0
ENSG00000254073	0	0	0	0
ENSG00000253818	0	0	0	1
ENSG00000211653	0	0	0	0
ENSG00000224144	0	0	0	0
ENSG00000253889	0	0	0	0
ENSG00000211654	0	0	0	0
ENSG00000211655	0	0	0	0
ENSG00000230821	0	0	0	0
ENSG00000253631	0	0	0	0
ENSG00000226595	0	0	0	0
ENSG00000275004	9	22	0	26
ENSG00000169548	0	0	0	0
ENSG00000185686	0	0	0	0
ENSG00000220891	0	2	0	0
ENSG00000253120	0	0	0	0
ENSG00000211656	0	0	0	0
ENSG00000211657	0	0	0	0
ENSG00000253920	0	0	0	0
ENSG00000253329	0	0	0	0
ENSG00000215456	0	0	3	0
ENSG00000286941	0	0	0	0
ENSG00000183169	0	2	0	0
ENSG00000100121	240	186	850	658
ENSG00000253338	0	0	0	0
ENSG00000253451	0	0	0	0
ENSG00000211658	0	0	0	0
ENSG00000253913	0	0	0	0
ENSG00000253779	0	0	0	0
ENSG00000211659	0	0	0	0
ENSG00000232350	0	0	0	0
ENSG00000223999	0	0	0	0
ENSG00000253822	0	0	0	0
ENSG00000211660	0	0	0	0
ENSG00000253546	0	0	0	0
ENSG00000211661	0	0	0	0
ENSG00000211662	0	0	0	0
ENSG00000254240	0	0	0	0
ENSG00000211663	0	0	0	0
ENSG00000278667	0	0	0	0
ENSG00000211664	0	0	0	0
ENSG00000253152	0	0	0	0
ENSG00000211665	0	0	0	0
ENSG00000253786	0	0	0	0
ENSG00000211666	0	0	0	0
ENSG00000253590	0	0	0	0
ENSG00000211667	0	0	0	0
ENSG00000231392	0	0	0	0
ENSG00000275772	0	0	0	0
ENSG00000211668	0	0	0	0
ENSG00000274381	0	0	0	0
ENSG00000211669	0	0	0	0
ENSG00000226477	0	0	0	0
ENSG00000211670	0	0	0	0
ENSG00000278196	0	0	0	0
ENSG00000284049	0	0	0	0
ENSG00000237127	0	0	0	0
ENSG00000254077	0	0	0	0
ENSG00000253448	0	0	0	0
ENSG00000253234	0	0	0	0
ENSG00000226420	0	0	0	0
ENSG00000211672	0	0	0	0
ENSG00000253963	0	0	0	0
ENSG00000211673	0	0	0	0
ENSG00000264824	0	0	0	0
ENSG00000254709	0	0	0	0
ENSG00000211674	0	0	0	0
ENSG00000211675	0	0	0	0
ENSG00000211676	0	0	0	0
ENSG00000211677	2	0	0	1
ENSG00000211678	0	0	0	0
ENSG00000211679	3	0	0	0
ENSG00000211680	0	0	0	0
ENSG00000254029	0	0	0	0
ENSG00000211681	0	0	0	0
ENSG00000254030	0	0	0	0
ENSG00000211682	0	0	0	0
ENSG00000222037	0	0	0	0
ENSG00000211684	0	0	0	0
ENSG00000211685	0	0	0	0
ENSG00000237472	57	72	81	75
ENSG00000223679	0	2	0	0
ENSG00000100218	67	10	69	169
ENSG00000128266	38	28	0	187
ENSG00000283438	0	0	0	0
ENSG00000275635	0	0	0	0
ENSG00000100228	491	283	565	237
ENSG00000186716	185	230	666	182
ENSG00000236794	1	1	0	0
ENSG00000240160	0	0	0	0
ENSG00000230701	3	10	8	12
ENSG00000214526	1	0	0	0
ENSG00000236611	0	1	0	0
ENSG00000215478	0	0	0	0
ENSG00000133519	15	5	23	104
ENSG00000248409	0	0	0	7
ENSG00000234928	5	2	12	76
ENSG00000227755	4	8	82	48
ENSG00000178248	0	7	0	0
ENSG00000287864	0	0	0	0
ENSG00000225413	0	0	0	0
ENSG00000280623	1	2	1	3
ENSG00000224277	0	0	0	0
ENSG00000128322	0	1	0	0
ENSG00000272733	0	0	0	0
ENSG00000278655	0	0	0	0
ENSG00000189269	0	0	0	0
ENSG00000275609	0	0	0	0
ENSG00000211683	0	0	0	0
ENSG00000228315	41	136	54	36
ENSG00000234353	8	7	32	9
ENSG00000244723	5	4	7	0
ENSG00000272578	60	130	99	27
ENSG00000159496	23	57	99	29
ENSG00000187792	36	57	271	2
ENSG00000128218	0	0	0	0
ENSG00000169314	0	0	0	0
ENSG00000250479	15	1	6	0
ENSG00000099953	374	310	1286	635
ENSG00000099956	947	804	1305	976
ENSG00000099958	6	19	0	0
ENSG00000272973	0	0	0	0
ENSG00000133460	78	107	2	99
ENSG00000251357	0	0	0	0
ENSG00000279467	11	1	0	0
ENSG00000244425	0	0	0	0
ENSG00000240972	267	182	216	244
ENSG00000218537	3	5	7	6
ENSG00000273295	7	10	0	0
ENSG00000225282	8	17	8	2
ENSG00000206090	0	0	0	0
ENSG00000231271	34	24	74	48
ENSG00000133433	21	1	30	66
ENSG00000228039	0	0	0	0
ENSG00000099974	296	235	241	253
ENSG00000272787	1	0	0	0
ENSG00000099977	3	14	0	0
ENSG00000285762	0	0	0	0
ENSG00000224205	0	0	0	0
ENSG00000250470	0	0	0	0
ENSG00000099984	59	4	66	135
ENSG00000276950	0	0	0	0
ENSG00000235689	0	0	0	0
ENSG00000099991	438	559	172	399
ENSG00000232545	0	0	0	0
ENSG00000099994	2	0	0	0
ENSG00000099998	76	81	2	3
ENSG00000230712	120	89	381	310
ENSG00000128262	0	0	0	0
ENSG00000225098	3	2	5	2
ENSG00000215464	11	9	14	14
ENSG00000100014	19	26	11	3
ENSG00000258555	0	0	1	0
ENSG00000128271	4	3	0	0
ENSG00000178803	4	12	0	0
ENSG00000100024	1	2	0	0
ENSG00000228923	0	0	0	0
ENSG00000138867	1850	2100	1933	1594
ENSG00000100028	1952	2153	3732	2802
ENSG00000286070	0	0	0	0
ENSG00000178026	168	153	346	216
ENSG00000100031	185	109	533	554
ENSG00000230947	0	0	0	0
ENSG00000215481	1	0	0	0
ENSG00000284233	0	0	0	0
ENSG00000284128	0	3	0	0
ENSG00000284070	0	0	1	2
ENSG00000224124	0	0	0	0
ENSG00000224806	9	8	28	2
ENSG00000224334	81	75	118	102
ENSG00000282012	0	0	0	0
ENSG00000237601	0	0	0	0
ENSG00000182351	0	0	0	0
ENSG00000184571	3	0	0	0
ENSG00000167037	41	87	0	2
ENSG00000199783	0	0	0	0
ENSG00000206069	0	16	0	0
ENSG00000197077	253	477	493	368
ENSG00000279085	0	9	0	0
ENSG00000279548	1	0	0	0
ENSG00000279006	0	0	0	26
ENSG00000279110	19	3	1	58
ENSG00000203280	16	12	51	0
ENSG00000271181	0	0	0	0
ENSG00000100053	0	0	0	0
ENSG00000236641	0	0	0	0
ENSG00000244752	19	14	15	17
ENSG00000279298	0	0	0	0
ENSG00000233577	8	0	0	0
ENSG00000285968	0	0	0	0
ENSG00000285690	0	0	0	0
ENSG00000206066	0	0	0	0
ENSG00000230637	1	0	0	0
ENSG00000231466	0	2	0	0
ENSG00000100068	68	71	208	0
ENSG00000272942	0	0	0	0
ENSG00000272798	1	12	0	0
ENSG00000271138	0	0	0	0
ENSG00000100058	229	210	327	370
ENSG00000277872	0	0	0	0
ENSG00000272977	33	1	0	215
ENSG00000234884	0	1	0	0
ENSG00000100077	315	776	549	477
ENSG00000237387	0	0	0	0
ENSG00000224003	13	11	39	27
ENSG00000222585	0	0	0	0
ENSG00000133454	0	0	0	0
ENSG00000278960	0	0	0	0
ENSG00000231933	1	0	0	0
ENSG00000232464	0	0	0	0
ENSG00000223056	0	0	0	0
ENSG00000232050	0	0	0	0
ENSG00000236464	0	0	0	0
ENSG00000229770	0	0	0	0
ENSG00000100095	12	21	145	0
ENSG00000224192	0	0	0	0
ENSG00000252267	0	0	0	0
ENSG00000230203	1	1	1	0
ENSG00000128203	14	41	53	0
ENSG00000100099	464	738	662	435
ENSG00000100104	132	70	0	103
ENSG00000100109	544	660	345	1127
ENSG00000261188	216	90	212	231
ENSG00000128294	1041	1006	1375	1199
ENSG00000221760	0	0	0	0
ENSG00000213707	1030	893	1018	913
ENSG00000286326	0	0	0	0
ENSG00000100122	0	0	0	0
ENSG00000196431	0	0	0	0
ENSG00000226912	3	1	2	0
ENSG00000225783	2	0	0	0
ENSG00000278404	0	0	0	0
ENSG00000206028	0	0	0	1
ENSG00000277941	0	0	0	0
ENSG00000275942	0	0	0	0
ENSG00000244625	136	112	0	62
ENSG00000276991	0	0	0	0
ENSG00000223704	0	1	1	3
ENSG00000231369	959	836	1228	1159
ENSG00000235271	0	0	0	0
ENSG00000279440	1	0	0	29
ENSG00000200443	0	0	0	0
ENSG00000279914	0	0	0	0
ENSG00000279848	0	0	0	0
ENSG00000236858	0	0	0	0
ENSG00000280025	0	0	0	0
ENSG00000231405	0	0	0	0
ENSG00000238195	0	0	0	0
ENSG00000233521	0	0	0	0
ENSG00000233574	0	0	0	0
ENSG00000223726	0	0	0	0
ENSG00000226741	0	0	0	0
ENSG00000230051	0	0	0	0
ENSG00000280445	0	0	0	0
ENSG00000287034	0	0	0	0
ENSG00000227880	0	0	0	0
ENSG00000224027	0	0	0	0
ENSG00000227838	0	0	0	0
ENSG00000231495	0	0	0	0
ENSG00000226169	0	0	0	0
ENSG00000169184	53	121	462	1
ENSG00000180957	868	1784	4358	4208
ENSG00000235954	167	253	459	421
ENSG00000277460	0	0	0	0
ENSG00000264073	0	0	0	0
ENSG00000283225	0	0	0	0
ENSG00000276150	0	0	0	0
ENSG00000100154	84	154	0	0
ENSG00000274342	0	0	0	0
ENSG00000276675	0	0	0	0
ENSG00000239249	0	0	0	0
ENSG00000201209	0	0	0	0
ENSG00000199797	0	0	0	0
ENSG00000276162	0	0	0	0
ENSG00000266503	0	0	0	0
ENSG00000183765	104	109	1	0
ENSG00000100209	226	133	359	114
ENSG00000159873	223	776	375	985
ENSG00000100219	25109	23701	26856	20277
ENSG00000226471	51	71	160	67
ENSG00000272858	2	0	0	0
